,Date,Code UF,max,min,médiane
698,2024-11-28,1546,35,35,35.0
699,2024-11-29,1546,31,31,31.0
700,2024-11-30,1546,0,0,0.0
701,2024-12-01,1546,0,0,0.0
702,2024-12-02,1546,37,37,37.0
703,2024-12-03,1546,44,44,44.0
704,2024-12-04,1546,46,46,46.0
705,2024-12-05,1546,43,43,43.0
706,2024-12-06,1546,42,42,42.0
707,2024-12-07,1546,0,0,0.0
708,2024-12-08,1546,0,0,0.0
709,2024-12-09,1546,36,36,36.0
710,2024-12-10,1546,35,35,35.0
711,2024-12-11,1546,33,33,33.0
712,2024-12-12,1546,36,36,36.0
713,2024-12-13,1546,43,43,43.0
714,2024-12-14,1546,0,0,0.0
715,2024-12-15,1546,0,0,0.0
716,2024-12-16,1546,39,39,39.0
717,2024-12-17,1546,39,39,39.0
718,2024-12-18,1546,40,40,40.0
719,2024-12-19,1546,40,40,40.0
720,2024-12-20,1546,40,40,40.0
721,2024-12-21,1546,0,0,0.0
722,2024-12-22,1546,0,0,0.0
723,2024-12-23,1546,42,42,42.0
724,2024-12-24,1546,37,37,37.0
725,2024-12-25,1546,0,0,0.0
726,2024-12-26,1546,42,42,42.0
727,2024-12-27,1546,37,37,37.0
728,2024-12-28,1546,0,0,0.0
729,2024-12-29,1546,0,0,0.0
730,2024-12-30,1546,42,42,42.0
731,2024-12-31,1546,46,46,46.0
732,2024-01-01,1019,0,0,0.0
733,2024-01-02,1019,22,22,22.0
734,2024-01-03,1019,23,23,23.0
735,2024-01-04,1019,18,18,18.0
736,2024-01-05,1019,16,16,16.0
737,2024-01-06,1019,0,0,0.0
738,2024-01-07,1019,0,0,0.0
739,2024-01-08,1019,15,15,15.0
740,2024-01-09,1019,23,23,23.0
741,2024-01-10,1019,14,14,14.0
742,2024-01-11,1019,20,20,20.0
743,2024-01-12,1019,15,15,15.0
744,2024-01-13,1019,0,0,0.0
745,2024-01-14,1019,0,0,0.0
746,2024-01-15,1019,11,11,11.0
747,2024-01-16,1019,21,21,21.0
748,2024-01-17,1019,17,17,17.0
749,2024-01-18,1019,17,17,17.0
750,2024-01-19,1019,16,16,16.0
751,2024-01-20,1019,0,0,0.0
752,2024-01-21,1019,0,0,0.0
753,2024-01-22,1019,10,10,10.0
754,2024-01-23,1019,12,12,12.0
755,2024-01-24,1019,13,13,13.0
756,2024-01-25,1019,17,17,17.0
757,2024-01-26,1019,16,16,16.0
758,2024-01-27,1019,0,0,0.0
759,2024-01-28,1019,0,0,0.0
760,2024-01-29,1019,15,15,15.0
761,2024-01-30,1019,11,11,11.0
762,2024-01-31,1019,14,14,14.0
763,2024-02-01,1019,14,14,14.0
764,2024-02-02,1019,20,20,20.0
765,2024-02-03,1019,0,0,0.0
766,2024-02-04,1019,0,0,0.0
767,2024-02-05,1019,21,21,21.0
768,2024-02-06,1019,25,25,25.0
769,2024-02-07,1019,25,25,25.0
770,2024-02-08,1019,26,26,26.0
771,2024-02-09,1019,28,28,28.0
772,2024-02-10,1019,0,0,0.0
773,2024-02-11,1019,0,0,0.0
774,2024-02-12,1019,20,20,20.0
775,2024-02-13,1019,28,28,28.0
776,2024-02-14,1019,28,28,28.0
777,2024-02-15,1019,22,22,22.0
778,2024-02-16,1019,25,25,25.0
779,2024-02-17,1019,0,0,0.0
780,2024-02-18,1019,0,0,0.0
781,2024-02-19,1019,20,20,20.0
782,2024-02-20,1019,25,25,25.0
783,2024-02-21,1019,25,25,25.0
784,2024-02-22,1019,21,21,21.0
785,2024-02-23,1019,24,24,24.0
786,2024-02-24,1019,0,0,0.0
787,2024-02-25,1019,0,0,0.0
788,2024-02-26,1019,22,22,22.0
789,2024-02-27,1019,26,26,26.0
790,2024-02-28,1019,21,21,21.0
791,2024-02-29,1019,26,26,26.0
792,2024-03-01,1019,27,27,27.0
793,2024-03-02,1019,0,0,0.0
794,2024-03-03,1019,0,0,0.0
795,2024-03-04,1019,22,22,22.0
796,2024-03-05,1019,24,24,24.0
797,2024-03-06,1019,19,19,19.0
798,2024-03-07,1019,23,23,23.0
799,2024-03-08,1019,24,24,24.0
800,2024-03-09,1019,0,0,0.0
801,2024-03-10,1019,0,0,0.0
802,2024-03-11,1019,20,20,20.0
803,2024-03-12,1019,24,24,24.0
804,2024-03-13,1019,24,24,24.0
805,2024-03-14,1019,24,24,24.0
806,2024-03-15,1019,24,24,24.0
807,2024-03-16,1019,0,0,0.0
808,2024-03-17,1019,0,0,0.0
809,2024-03-18,1019,26,26,26.0
810,2024-03-19,1019,30,30,30.0
811,2024-03-20,1019,25,25,25.0
812,2024-03-21,1019,26,26,26.0
813,2024-03-22,1019,27,27,27.0
814,2024-03-23,1019,0,0,0.0
815,2024-03-24,1019,0,0,0.0
816,2024-03-25,1019,22,22,22.0
817,2024-03-26,1019,27,27,27.0
818,2024-03-27,1019,22,22,22.0
819,2024-03-28,1019,23,23,23.0
820,2024-03-29,1019,28,28,28.0
821,2024-03-30,1019,0,0,0.0
822,2024-03-31,1019,0,0,0.0
823,2024-04-01,1019,0,0,0.0
824,2024-04-02,1019,23,23,23.0
825,2024-04-03,1019,25,25,25.0
826,2024-04-04,1019,26,26,26.0
827,2024-04-05,1019,23,23,23.0
828,2024-04-06,1019,0,0,0.0
829,2024-04-07,1019,0,0,0.0
830,2024-04-08,1019,22,22,22.0
831,2024-04-09,1019,24,24,24.0
832,2024-04-10,1019,25,25,25.0
833,2024-04-11,1019,25,25,25.0
834,2024-04-12,1019,25,25,25.0
835,2024-04-13,1019,0,0,0.0
836,2024-04-14,1019,0,0,0.0
837,2024-04-15,1019,25,25,25.0
838,2024-04-16,1019,27,27,27.0
839,2024-04-17,1019,29,29,29.0
840,2024-04-18,1019,25,25,25.0
841,2024-04-19,1019,26,26,26.0
842,2024-04-20,1019,0,0,0.0
843,2024-04-21,1019,0,0,0.0
844,2024-04-22,1019,22,22,22.0
845,2024-04-23,1019,24,24,24.0
846,2024-04-24,1019,26,26,26.0
847,2024-04-25,1019,25,25,25.0
848,2024-04-26,1019,26,26,26.0
849,2024-04-27,1019,0,0,0.0
850,2024-04-28,1019,0,0,0.0
851,2024-04-29,1019,24,24,24.0
852,2024-04-30,1019,27,27,27.0
853,2024-05-01,1019,0,0,0.0
854,2024-05-02,1019,30,30,30.0
855,2024-05-03,1019,26,26,26.0
856,2024-05-04,1019,0,0,0.0
857,2024-05-05,1019,0,0,0.0
858,2024-05-06,1019,24,24,24.0
859,2024-05-07,1019,31,31,31.0
860,2024-05-08,1019,14,14,14.0
861,2024-05-09,1019,0,0,0.0
862,2024-05-10,1019,27,27,27.0
863,2024-05-11,1019,0,0,0.0
864,2024-05-12,1019,0,0,0.0
865,2024-05-13,1019,27,27,27.0
866,2024-05-14,1019,29,29,29.0
867,2024-05-15,1019,31,31,31.0
868,2024-05-16,1019,32,32,32.0
869,2024-05-17,1019,27,27,27.0
870,2024-05-18,1019,0,0,0.0
871,2024-05-19,1019,0,0,0.0
872,2024-05-20,1019,0,0,0.0
873,2024-05-21,1019,27,27,27.0
874,2024-05-22,1019,30,30,30.0
875,2024-05-23,1019,24,24,24.0
876,2024-05-24,1019,26,26,26.0
877,2024-05-25,1019,0,0,0.0
878,2024-05-26,1019,0,0,0.0
879,2024-05-27,1019,21,21,21.0
880,2024-05-28,1019,24,24,24.0
881,2024-05-29,1019,24,24,24.0
882,2024-05-30,1019,25,25,25.0
883,2024-05-31,1019,28,28,28.0
884,2024-06-01,1019,0,0,0.0
885,2024-06-02,1019,0,0,0.0
886,2024-06-03,1019,27,27,27.0
887,2024-06-04,1019,31,31,31.0
888,2024-06-05,1019,27,27,27.0
889,2024-06-06,1019,29,29,29.0
890,2024-06-07,1019,28,28,28.0
891,2024-06-08,1019,0,0,0.0
892,2024-06-09,1019,0,0,0.0
893,2024-06-10,1019,25,25,25.0
894,2024-06-11,1019,30,30,30.0
895,2024-06-12,1019,21,21,21.0
896,2024-06-13,1019,26,26,26.0
897,2024-06-14,1019,21,21,21.0
898,2024-06-15,1019,0,0,0.0
899,2024-06-16,1019,0,0,0.0
900,2024-06-17,1019,24,24,24.0
901,2024-06-18,1019,29,29,29.0
902,2024-06-19,1019,21,21,21.0
903,2024-06-20,1019,26,26,26.0
904,2024-06-21,1019,26,26,26.0
905,2024-06-22,1019,0,0,0.0
906,2024-06-23,1019,0,0,0.0
907,2024-06-24,1019,20,20,20.0
908,2024-06-25,1019,23,23,23.0
909,2024-06-26,1019,25,25,25.0
910,2024-06-27,1019,24,24,24.0
911,2024-06-28,1019,29,29,29.0
912,2024-06-29,1019,0,0,0.0
913,2024-06-30,1019,0,0,0.0
914,2024-07-01,1019,24,24,24.0
915,2024-07-02,1019,28,28,28.0
916,2024-07-03,1019,26,26,26.0
917,2024-07-04,1019,24,24,24.0
918,2024-07-05,1019,27,27,27.0
919,2024-07-06,1019,0,0,0.0
920,2024-07-07,1019,0,0,0.0
921,2024-07-08,1019,21,21,21.0
922,2024-07-09,1019,28,28,28.0
923,2024-07-10,1019,28,28,28.0
924,2024-07-11,1019,31,31,31.0
925,2024-07-12,1019,31,31,31.0
926,2024-07-13,1019,1,1,1.0
927,2024-07-14,1019,1,1,1.0
928,2024-07-15,1019,31,31,31.0
929,2024-07-16,1019,29,29,29.0
930,2024-07-17,1019,22,22,22.0
931,2024-07-18,1019,26,26,26.0
932,2024-07-19,1019,23,23,23.0
933,2024-07-20,1019,0,0,0.0
934,2024-07-21,1019,0,0,0.0
935,2024-07-22,1019,26,26,26.0
936,2024-07-23,1019,29,29,29.0
937,2024-07-24,1019,24,24,24.0
938,2024-07-25,1019,31,31,31.0
939,2024-07-26,1019,32,32,32.0
940,2024-07-27,1019,0,0,0.0
941,2024-07-28,1019,0,0,0.0
942,2024-07-29,1019,27,27,27.0
943,2024-07-30,1019,26,26,26.0
944,2024-07-31,1019,24,24,24.0
945,2024-08-01,1019,27,27,27.0
946,2024-08-02,1019,27,27,27.0
947,2024-08-03,1019,0,0,0.0
948,2024-08-04,1019,0,0,0.0
949,2024-08-05,1019,26,26,26.0
950,2024-08-06,1019,21,21,21.0
951,2024-08-07,1019,24,24,24.0
952,2024-08-08,1019,27,27,27.0
953,2024-08-09,1019,26,26,26.0
954,2024-08-10,1019,0,0,0.0
955,2024-08-11,1019,0,0,0.0
956,2024-08-12,1019,23,23,23.0
957,2024-08-13,1019,26,26,26.0
958,2024-08-14,1019,28,28,28.0
959,2024-08-15,1019,0,0,0.0
960,2024-08-16,1019,23,23,23.0
961,2024-08-17,1019,0,0,0.0
962,2024-08-18,1019,0,0,0.0
963,2024-08-19,1019,30,30,30.0
964,2024-08-20,1019,28,28,28.0
965,2024-08-21,1019,24,24,24.0
966,2024-08-22,1019,23,23,23.0
967,2024-08-23,1019,26,26,26.0
968,2024-08-24,1019,0,0,0.0
969,2024-08-25,1019,0,0,0.0
970,2024-08-26,1019,21,21,21.0
971,2024-08-27,1019,26,26,26.0
972,2024-08-28,1019,22,22,22.0
973,2024-08-29,1019,25,25,25.0
974,2024-08-30,1019,29,29,29.0
975,2024-08-31,1019,0,0,0.0
976,2024-09-01,1019,0,0,0.0
977,2024-09-02,1019,21,21,21.0
978,2024-09-03,1019,27,27,27.0
979,2024-09-04,1019,27,27,27.0
980,2024-09-05,1019,23,23,23.0
981,2024-09-06,1019,28,28,28.0
982,2024-09-07,1019,0,0,0.0
983,2024-09-08,1019,0,0,0.0
984,2024-09-09,1019,22,22,22.0
985,2024-09-10,1019,29,29,29.0
986,2024-09-11,1019,24,24,24.0
987,2024-09-12,1019,30,30,30.0
988,2024-09-13,1019,23,23,23.0
989,2024-09-14,1019,0,0,0.0
990,2024-09-15,1019,0,0,0.0
991,2024-09-16,1019,21,21,21.0
992,2024-09-17,1019,26,26,26.0
993,2024-09-18,1019,22,22,22.0
994,2024-09-19,1019,26,26,26.0
995,2024-09-20,1019,25,25,25.0
996,2024-09-21,1019,0,0,0.0
997,2024-09-22,1019,0,0,0.0
998,2024-09-23,1019,22,22,22.0
999,2024-09-24,1019,17,17,17.0
1000,2024-09-25,1019,22,22,22.0
1001,2024-09-26,1019,24,24,24.0
1002,2024-09-27,1019,26,26,26.0
1003,2024-09-28,1019,0,0,0.0
1004,2024-09-29,1019,0,0,0.0
1005,2024-09-30,1019,25,25,25.0
1006,2024-10-01,1019,24,24,24.0
1007,2024-10-02,1019,25,25,25.0
1008,2024-10-03,1019,26,26,26.0
1009,2024-10-04,1019,26,26,26.0
1010,2024-10-05,1019,0,0,0.0
1011,2024-10-06,1019,0,0,0.0
1012,2024-10-07,1019,23,23,23.0
1013,2024-10-08,1019,26,26,26.0
1014,2024-10-09,1019,29,29,29.0
1015,2024-10-10,1019,25,25,25.0
1016,2024-10-11,1019,23,23,23.0
1017,2024-10-12,1019,0,0,0.0
1018,2024-10-13,1019,0,0,0.0
1019,2024-10-14,1019,20,20,20.0
1020,2024-10-15,1019,20,20,20.0
1021,2024-10-16,1019,24,24,24.0
1022,2024-10-17,1019,23,23,23.0
1023,2024-10-18,1019,23,23,23.0
1024,2024-10-19,1019,0,0,0.0
1025,2024-10-20,1019,0,0,0.0
1026,2024-10-21,1019,24,24,24.0
1027,2024-10-22,1019,19,19,19.0
1028,2024-10-23,1019,19,19,19.0
1029,2024-10-24,1019,22,22,22.0
1030,2024-10-25,1019,22,22,22.0
1031,2024-10-26,1019,0,0,0.0
1032,2024-10-27,1019,0,0,0.0
1033,2024-10-28,1019,22,22,22.0
1034,2024-10-29,1019,24,24,24.0
1035,2024-10-30,1019,25,25,25.0
1036,2024-10-31,1019,29,29,29.0
1037,2024-11-01,1019,0,0,0.0
1038,2024-11-02,1019,0,0,0.0
1039,2024-11-03,1019,0,0,0.0
1040,2024-11-04,1019,25,25,25.0
1041,2024-11-05,1019,25,25,25.0
1042,2024-11-06,1019,30,30,30.0
1043,2024-11-07,1019,30,30,30.0
1044,2024-11-08,1019,26,26,26.0
1045,2024-11-09,1019,0,0,0.0
1046,2024-11-10,1019,0,0,0.0
1047,2024-11-11,1019,0,0,0.0
1048,2024-11-12,1019,22,22,22.0
1049,2024-11-13,1019,29,29,29.0
1050,2024-11-14,1019,26,26,26.0
1051,2024-11-15,1019,28,28,28.0
1052,2024-11-16,1019,0,0,0.0
1053,2024-11-17,1019,0,0,0.0
1054,2024-11-18,1019,27,27,27.0
1055,2024-11-19,1019,26,26,26.0
1056,2024-11-20,1019,22,22,22.0
1057,2024-11-21,1019,23,23,23.0
1058,2024-11-22,1019,26,26,26.0
1059,2024-11-23,1019,0,0,0.0
1060,2024-11-24,1019,0,0,0.0
1061,2024-11-25,1019,19,19,19.0
1062,2024-11-26,1019,20,20,20.0
1063,2024-11-27,1019,27,27,27.0
1064,2024-11-28,1019,17,17,17.0
1065,2024-11-29,1019,22,22,22.0
1066,2024-11-30,1019,0,0,0.0
1067,2024-12-01,1019,0,0,0.0
1068,2024-12-02,1019,23,23,23.0
1069,2024-12-03,1019,27,27,27.0
1070,2024-12-04,1019,26,25,25.5
1071,2024-12-05,1019,27,27,27.0
1072,2024-12-06,1019,23,23,23.0
1073,2024-12-07,1019,0,0,0.0
1074,2024-12-08,1019,0,0,0.0
1075,2024-12-09,1019,26,26,26.0
1076,2024-12-10,1019,23,23,23.0
1077,2024-12-11,1019,21,21,21.0
1078,2024-12-12,1019,28,28,28.0
1079,2024-12-13,1019,28,28,28.0
1080,2024-12-14,1019,0,0,0.0
1081,2024-12-15,1019,0,0,0.0
1082,2024-12-16,1019,26,26,26.0
1083,2024-12-17,1019,26,26,26.0
1084,2024-12-18,1019,23,23,23.0
1085,2024-12-19,1019,30,30,30.0
1086,2024-12-20,1019,29,29,29.0
1087,2024-12-21,1019,0,0,0.0
1088,2024-12-22,1019,0,0,0.0
1089,2024-12-23,1019,27,27,27.0
1090,2024-12-24,1019,22,22,22.0
1091,2024-12-25,1019,0,0,0.0
1092,2024-12-26,1019,26,26,26.0
1093,2024-12-27,1019,20,20,20.0
1094,2024-12-28,1019,0,0,0.0
1095,2024-12-29,1019,0,0,0.0
1096,2024-12-30,1019,28,28,28.0
1097,2024-12-31,1019,25,25,25.0
1098,2024-01-01,1547,0,0,0.0
1099,2024-01-02,1547,0,0,0.0
1100,2024-01-03,1547,2,2,2.0
1101,2024-01-04,1547,4,4,4.0
1102,2024-01-05,1547,7,7,7.0
1103,2024-01-06,1547,0,0,0.0
1104,2024-01-07,1547,0,0,0.0
1105,2024-01-08,1547,8,8,8.0
1106,2024-01-09,1547,5,5,5.0
1107,2024-01-10,1547,6,6,6.0
1108,2024-01-11,1547,4,4,4.0
1109,2024-01-12,1547,12,12,12.0
1110,2024-01-13,1547,0,0,0.0
1111,2024-01-14,1547,0,0,0.0
1112,2024-01-15,1547,7,7,7.0
1113,2024-01-16,1547,0,0,0.0
1114,2024-01-17,1547,5,5,5.0
1115,2024-01-18,1547,12,12,12.0
1116,2024-01-19,1547,7,7,7.0
1117,2024-01-20,1547,0,0,0.0
1118,2024-01-21,1547,0,0,0.0
1119,2024-01-22,1547,11,11,11.0
1120,2024-01-23,1547,14,14,14.0
1121,2024-01-24,1547,10,10,10.0
1122,2024-01-25,1547,8,8,8.0
1123,2024-01-26,1547,3,3,3.0
1124,2024-01-27,1547,0,0,0.0
1125,2024-01-28,1547,0,0,0.0
1126,2024-01-29,1547,7,7,7.0
1127,2024-01-30,1547,13,13,13.0
1128,2024-01-31,1547,7,7,7.0
1129,2024-02-01,1547,10,10,10.0
1130,2024-02-02,1547,0,0,0.0
1131,2024-02-03,1547,0,0,0.0
1132,2024-02-04,1547,0,0,0.0
1133,2024-02-05,1547,0,0,0.0
1134,2024-02-06,1547,0,0,0.0
1135,2024-02-07,1547,0,0,0.0
1136,2024-02-08,1547,0,0,0.0
1137,2024-02-09,1547,0,0,0.0
1138,2024-02-10,1547,0,0,0.0
1139,2024-02-11,1547,0,0,0.0
1140,2024-02-12,1547,0,0,0.0
1141,2024-02-13,1547,0,0,0.0
1142,2024-02-14,1547,0,0,0.0
1143,2024-02-15,1547,0,0,0.0
1144,2024-02-16,1547,0,0,0.0
1145,2024-02-17,1547,0,0,0.0
1146,2024-02-18,1547,0,0,0.0
1147,2024-02-19,1547,0,0,0.0
1148,2024-02-20,1547,0,0,0.0
1149,2024-02-21,1547,0,0,0.0
1150,2024-02-22,1547,0,0,0.0
1151,2024-02-23,1547,0,0,0.0
1152,2024-02-24,1547,0,0,0.0
1153,2024-02-25,1547,0,0,0.0
1154,2024-02-26,1547,0,0,0.0
1155,2024-02-27,1547,0,0,0.0
1156,2024-02-28,1547,0,0,0.0
1157,2024-02-29,1547,0,0,0.0
1158,2024-03-01,1547,0,0,0.0
1159,2024-03-02,1547,0,0,0.0
1160,2024-03-03,1547,0,0,0.0
1161,2024-03-04,1547,0,0,0.0
1162,2024-03-05,1547,0,0,0.0
1163,2024-03-06,1547,0,0,0.0
1164,2024-03-07,1547,0,0,0.0
1165,2024-03-08,1547,0,0,0.0
1166,2024-03-09,1547,0,0,0.0
1167,2024-03-10,1547,0,0,0.0
1168,2024-03-11,1547,0,0,0.0
1169,2024-03-12,1547,0,0,0.0
1170,2024-03-13,1547,0,0,0.0
1171,2024-03-14,1547,1,1,1.0
1172,2024-03-15,1547,0,0,0.0
1173,2024-03-16,1547,0,0,0.0
1174,2024-03-17,1547,0,0,0.0
1175,2024-03-18,1547,0,0,0.0
1176,2024-03-19,1547,0,0,0.0
1177,2024-03-20,1547,0,0,0.0
1178,2024-03-21,1547,0,0,0.0
1179,2024-03-22,1547,0,0,0.0
1180,2024-03-23,1547,0,0,0.0
1181,2024-03-24,1547,0,0,0.0
1182,2024-03-25,1547,0,0,0.0
1183,2024-03-26,1547,0,0,0.0
1184,2024-03-27,1547,0,0,0.0
1185,2024-03-28,1547,0,0,0.0
1186,2024-03-29,1547,0,0,0.0
1187,2024-03-30,1547,0,0,0.0
1188,2024-03-31,1547,0,0,0.0
1189,2024-04-01,1547,0,0,0.0
1190,2024-04-02,1547,0,0,0.0
1191,2024-04-03,1547,0,0,0.0
1192,2024-04-04,1547,0,0,0.0
1193,2024-04-05,1547,0,0,0.0
1194,2024-04-06,1547,0,0,0.0
1195,2024-04-07,1547,0,0,0.0
1196,2024-04-08,1547,0,0,0.0
1197,2024-04-09,1547,0,0,0.0
1198,2024-04-10,1547,0,0,0.0
1199,2024-04-11,1547,0,0,0.0
1200,2024-04-12,1547,0,0,0.0
1201,2024-04-13,1547,0,0,0.0
1202,2024-04-14,1547,0,0,0.0
1203,2024-04-15,1547,0,0,0.0
1204,2024-04-16,1547,0,0,0.0
1205,2024-04-17,1547,0,0,0.0
1206,2024-04-18,1547,0,0,0.0
1207,2024-04-19,1547,0,0,0.0
1208,2024-04-20,1547,0,0,0.0
1209,2024-04-21,1547,0,0,0.0
1210,2024-04-22,1547,0,0,0.0
1211,2024-04-23,1547,0,0,0.0
1212,2024-04-24,1547,0,0,0.0
1213,2024-04-25,1547,0,0,0.0
1214,2024-04-26,1547,0,0,0.0
1215,2024-04-27,1547,0,0,0.0
1216,2024-04-28,1547,0,0,0.0
1217,2024-04-29,1547,0,0,0.0
1218,2024-04-30,1547,0,0,0.0
1219,2024-05-01,1547,0,0,0.0
1220,2024-05-02,1547,0,0,0.0
1221,2024-05-03,1547,0,0,0.0
1222,2024-05-04,1547,0,0,0.0
1223,2024-05-05,1547,0,0,0.0
1224,2024-05-06,1547,0,0,0.0
1225,2024-05-07,1547,0,0,0.0
1226,2024-05-08,1547,0,0,0.0
1227,2024-05-09,1547,0,0,0.0
1228,2024-05-10,1547,0,0,0.0
1229,2024-05-11,1547,0,0,0.0
1230,2024-05-12,1547,0,0,0.0
1231,2024-05-13,1547,0,0,0.0
1232,2024-05-14,1547,0,0,0.0
1233,2024-05-15,1547,0,0,0.0
1234,2024-05-16,1547,0,0,0.0
1235,2024-05-17,1547,0,0,0.0
1236,2024-05-18,1547,0,0,0.0
1237,2024-05-19,1547,0,0,0.0
1238,2024-05-20,1547,0,0,0.0
1239,2024-05-21,1547,0,0,0.0
1240,2024-05-22,1547,0,0,0.0
1241,2024-05-23,1547,0,0,0.0
1242,2024-05-24,1547,0,0,0.0
1243,2024-05-25,1547,0,0,0.0
1244,2024-05-26,1547,0,0,0.0
1245,2024-05-27,1547,0,0,0.0
1246,2024-05-28,1547,0,0,0.0
1247,2024-05-29,1547,0,0,0.0
1248,2024-05-30,1547,0,0,0.0
1249,2024-05-31,1547,0,0,0.0
1250,2024-06-01,1547,0,0,0.0
1251,2024-06-02,1547,0,0,0.0
1252,2024-06-03,1547,0,0,0.0
1253,2024-06-04,1547,0,0,0.0
1254,2024-06-05,1547,0,0,0.0
1255,2024-06-06,1547,0,0,0.0
1256,2024-06-07,1547,0,0,0.0
1257,2024-06-08,1547,0,0,0.0
1258,2024-06-09,1547,0,0,0.0
1259,2024-06-10,1547,0,0,0.0
1260,2024-06-11,1547,0,0,0.0
1261,2024-06-12,1547,0,0,0.0
1262,2024-06-13,1547,0,0,0.0
1263,2024-06-14,1547,0,0,0.0
1264,2024-06-15,1547,0,0,0.0
1265,2024-06-16,1547,0,0,0.0
1266,2024-06-17,1547,0,0,0.0
1267,2024-06-18,1547,0,0,0.0
1268,2024-06-19,1547,0,0,0.0
1269,2024-06-20,1547,0,0,0.0
1270,2024-06-21,1547,0,0,0.0
1271,2024-06-22,1547,0,0,0.0
1272,2024-06-23,1547,0,0,0.0
1273,2024-06-24,1547,0,0,0.0
1274,2024-06-25,1547,0,0,0.0
1275,2024-06-26,1547,0,0,0.0
1276,2024-06-27,1547,0,0,0.0
1277,2024-06-28,1547,0,0,0.0
1278,2024-06-29,1547,0,0,0.0
1279,2024-06-30,1547,0,0,0.0
1280,2024-07-01,1547,0,0,0.0
1281,2024-07-02,1547,0,0,0.0
1282,2024-07-03,1547,0,0,0.0
1283,2024-07-04,1547,0,0,0.0
1284,2024-07-05,1547,0,0,0.0
1285,2024-07-06,1547,0,0,0.0
1286,2024-07-07,1547,0,0,0.0
1287,2024-07-08,1547,0,0,0.0
1288,2024-07-09,1547,0,0,0.0
1289,2024-07-10,1547,0,0,0.0
1290,2024-07-11,1547,0,0,0.0
1291,2024-07-12,1547,0,0,0.0
1292,2024-07-13,1547,0,0,0.0
1293,2024-07-14,1547,0,0,0.0
1294,2024-07-15,1547,0,0,0.0
1295,2024-07-16,1547,0,0,0.0
1296,2024-07-17,1547,0,0,0.0
1297,2024-07-18,1547,0,0,0.0
1298,2024-07-19,1547,0,0,0.0
1299,2024-07-20,1547,0,0,0.0
1300,2024-07-21,1547,0,0,0.0
1301,2024-07-22,1547,0,0,0.0
1302,2024-07-23,1547,0,0,0.0
1303,2024-07-24,1547,0,0,0.0
1304,2024-07-25,1547,0,0,0.0
1305,2024-07-26,1547,0,0,0.0
1306,2024-07-27,1547,0,0,0.0
1307,2024-07-28,1547,0,0,0.0
1308,2024-07-29,1547,0,0,0.0
1309,2024-07-30,1547,0,0,0.0
1310,2024-07-31,1547,0,0,0.0
1311,2024-08-01,1547,0,0,0.0
1312,2024-08-02,1547,0,0,0.0
1313,2024-08-03,1547,0,0,0.0
1314,2024-08-04,1547,0,0,0.0
1315,2024-08-05,1547,0,0,0.0
1316,2024-08-06,1547,0,0,0.0
1317,2024-08-07,1547,0,0,0.0
1318,2024-08-08,1547,0,0,0.0
1319,2024-08-09,1547,0,0,0.0
1320,2024-08-10,1547,0,0,0.0
1321,2024-08-11,1547,0,0,0.0
1322,2024-08-12,1547,0,0,0.0
1323,2024-08-13,1547,0,0,0.0
1324,2024-08-14,1547,0,0,0.0
1325,2024-08-15,1547,0,0,0.0
1326,2024-08-16,1547,0,0,0.0
1327,2024-08-17,1547,0,0,0.0
1328,2024-08-18,1547,0,0,0.0
1329,2024-08-19,1547,0,0,0.0
1330,2024-08-20,1547,0,0,0.0
1331,2024-08-21,1547,0,0,0.0
1332,2024-08-22,1547,0,0,0.0
1333,2024-08-23,1547,0,0,0.0
1334,2024-08-24,1547,0,0,0.0
1335,2024-08-25,1547,0,0,0.0
1336,2024-08-26,1547,0,0,0.0
1337,2024-08-27,1547,0,0,0.0
1338,2024-08-28,1547,0,0,0.0
1339,2024-08-29,1547,0,0,0.0
1340,2024-08-30,1547,0,0,0.0
1341,2024-08-31,1547,0,0,0.0
1342,2024-09-01,1547,0,0,0.0
1343,2024-09-02,1547,0,0,0.0
1344,2024-09-03,1547,0,0,0.0
1345,2024-09-04,1547,0,0,0.0
1346,2024-09-05,1547,0,0,0.0
1347,2024-09-06,1547,0,0,0.0
1348,2024-09-07,1547,0,0,0.0
1349,2024-09-08,1547,0,0,0.0
1350,2024-09-09,1547,0,0,0.0
1351,2024-09-10,1547,0,0,0.0
1352,2024-09-11,1547,0,0,0.0
1353,2024-09-12,1547,0,0,0.0
1354,2024-09-13,1547,0,0,0.0
1355,2024-09-14,1547,0,0,0.0
1356,2024-09-15,1547,0,0,0.0
1357,2024-09-16,1547,0,0,0.0
1358,2024-09-17,1547,0,0,0.0
1359,2024-09-18,1547,0,0,0.0
1360,2024-09-19,1547,0,0,0.0
1361,2024-09-20,1547,0,0,0.0
1362,2024-09-21,1547,0,0,0.0
1363,2024-09-22,1547,0,0,0.0
1364,2024-09-23,1547,0,0,0.0
1365,2024-09-24,1547,0,0,0.0
1366,2024-09-25,1547,0,0,0.0
1367,2024-09-26,1547,0,0,0.0
1368,2024-09-27,1547,0,0,0.0
1369,2024-09-28,1547,0,0,0.0
1370,2024-09-29,1547,0,0,0.0
1371,2024-09-30,1547,0,0,0.0
1372,2024-10-01,1547,0,0,0.0
1373,2024-10-02,1547,0,0,0.0
1374,2024-10-03,1547,0,0,0.0
1375,2024-10-04,1547,0,0,0.0
1376,2024-10-05,1547,0,0,0.0
1377,2024-10-06,1547,0,0,0.0
